uri,track_name,artist_uri,artist_name,album_uri,album_name,album_artist_uri,album_artist_name,album_release_date,album_image_url,disc_number,track_number,track_duration_ms,track_preview_url,explicit,popularity,isrc,added_by,added_at,itunes_identifier,guess_date
spotify:track:1BY1Vd2Bt6JPOhMvsIwtVv,Dancing With Myself,spotify:artist:7lzordPuZEXxwt9aoVZYmG,Billy Idol,spotify:album:2PSsUGkAAAnBmUUSNBU6se,Vital Idol,spotify:artist:7lzordPuZEXxwt9aoVZYmG,Billy Idol,1985,https://i.scdn.co/image/ab67616d0000b273de3a001606041808a9217c40,1,2,359733,https://p.scdn.co/mp3-preview/3b05eaa6b65285d99986c6728beca43c9652dd3e?cid=9950ac751e34487dbbe027c4fd7f8e99,False,66,USNPD1217889,spotify:user:11135692880,2023-04-03T23:36:48Z,1073325724.0,2025-01-30 21:32:43.023950
spotify:track:0cGG2EouYCEEC3xfa0tDFV,Tainted Love,spotify:artist:6aq8T2RcspxVOGgMrTzjWc,Soft Cell,spotify:album:3KFWViJ1wIHAdOVLFTVzjD,Non-Stop Erotic Cabaret,spotify:artist:6aq8T2RcspxVOGgMrTzjWc,Soft Cell,1981,https://i.scdn.co/image/ab67616d0000b27349c982dae436bac27c336f45,1,2,153800,https://p.scdn.co/mp3-preview/03f13a169368253ffeb3a9ff37f69659e5c7d728?cid=9950ac751e34487dbbe027c4fd7f8e99,False,80,GBF088100017,spotify:user:11135692880,2023-04-03T23:36:48Z,1440517679.0,2024-12-04 21:32:43.023950
spotify:track:2374M0fQpWi3dLnB54qaLX,Africa,spotify:artist:0PFtn5NtBbbUNbU9EAmIWF,TOTO,spotify:album:62U7xIHcID94o20Of5ea4D,Toto IV,spotify:artist:0PFtn5NtBbbUNbU9EAmIWF,TOTO,1982,https://i.scdn.co/image/ab67616d0000b2734a052b99c042dc15f933145b,1,10,295893,https://p.scdn.co/mp3-preview/86d951a680c33cca769822e0ef854c1b20301b32?cid=9950ac751e34487dbbe027c4fd7f8e99,False,85,USSM19801941,spotify:user:11135692880,2023-04-03T23:36:48Z,205723886.0,2024-11-10 21:32:43.023950
spotify:track:4VmmNHz5nigftA0B3GR0M5,Japanese Boy,spotify:artist:2IGQyVitQXADoOSROGLNJy,Aneka,spotify:album:6lEiLRQ83Fqmk9QstZIOW0,Aneka,spotify:artist:2IGQyVitQXADoOSROGLNJy,Aneka,1981,https://i.scdn.co/image/ab67616d0000b273c5dd4c0bbed9b3702250b5cd,1,3,237988,https://p.scdn.co/mp3-preview/c3e5d728b7f383adf8520ae2230e8243e3ec2d83?cid=9950ac751e34487dbbe027c4fd7f8e99,False,50,GBABU8104003,spotify:user:11135692880,2023-04-03T23:36:48Z,438960630.0,2024-10-07 21:32:43.023950
spotify:track:4gvea7UlDkAvsJBPZAd4oB,The Boys Of Summer,spotify:artist:5dbuFbrHa1SJlQhQX9OUJ2,Don Henley,spotify:album:2x1s5aVQ01ylPs5nUdeA2i,Building The Perfect Beast,spotify:artist:5dbuFbrHa1SJlQhQX9OUJ2,Don Henley,1984,https://i.scdn.co/image/ab67616d0000b273e59d7ff5a9d7634c02135b19,1,1,288733,https://p.scdn.co/mp3-preview/9c54ce8fd84b10aa931182e1797ae7b1f71c7940?cid=9950ac751e34487dbbe027c4fd7f8e99,False,73,USGF18502601,spotify:user:11135692880,2023-04-03T23:36:48Z,1440851961.0,2025-02-07 21:32:43.023950
spotify:track:3YVPpVJvJG2EauXurPA90F,Tell It to My Heart,spotify:artist:32lVGr0fSRGT6okLKHiP68,Taylor Dayne,spotify:album:2hlHv54WpTInFIRMk3Hwjk,Tell It to My Heart (Expanded Edition),spotify:artist:32lVGr0fSRGT6okLKHiP68,Taylor Dayne,1988,https://i.scdn.co/image/ab67616d0000b2734f7420eec423c20556744d7d,1,1,220880,https://p.scdn.co/mp3-preview/b76b2949107586ab377c3c84c89c9c919df61300?cid=9950ac751e34487dbbe027c4fd7f8e99,False,63,USAR18700173,spotify:user:11135692880,2023-04-03T23:36:48Z,270787362.0,2024-12-01 21:32:43.023950
spotify:track:4fyO0AX6RqbmVuAuKPMv3i,Kids Wanna Rock,spotify:artist:3Z02hBLubJxuFJfhacLSDc,Bryan Adams,spotify:album:2o2G49EPi4lua5zgxUKhLL,Reckless (30th Anniversary / Deluxe Edition),spotify:artist:3Z02hBLubJxuFJfhacLSDc,Bryan Adams,1984,https://i.scdn.co/image/ab67616d0000b273cf1fee2a55e98e22bf358512,1,7,155358,https://p.scdn.co/mp3-preview/392c58ceb02abf795a574aeb4d916b7f7aae2de6?cid=9950ac751e34487dbbe027c4fd7f8e99,False,46,USAM18490007,spotify:user:11135692880,2023-04-03T23:36:48Z,1676125929.0,2024-11-06 21:32:43.023950
spotify:track:1qaS4rwkm52lpkDZVmvF52,Steppin' Out,spotify:artist:6KOqPxwfNAmZPkiCnDE9yT,Joe Jackson,spotify:album:62rwfuO0qI4y6pSz6zwOlS,Night And Day,spotify:artist:6KOqPxwfNAmZPkiCnDE9yT,Joe Jackson,1982,https://i.scdn.co/image/ab67616d0000b273270b3ab8b8749888879cccaa,1,5,259493,https://p.scdn.co/mp3-preview/f5fa2833a2935d9a6a4338c8d4935ff8fc868970?cid=9950ac751e34487dbbe027c4fd7f8e99,False,45,GBAAM8200001,spotify:user:11135692880,2023-04-03T23:36:48Z,1452840908.0,2025-01-03 21:32:43.023950
spotify:track:5B37ocpk2zxeZL1lq5F6ui,One Thing Leads To Another,spotify:artist:53RkHTcl0SJZjpzqogkBf4,The Fixx,spotify:album:4TDnrqNEikAzVhYj948Iox,Reach The Beach,spotify:artist:53RkHTcl0SJZjpzqogkBf4,The Fixx,1983,https://i.scdn.co/image/ab67616d0000b27332765fe0edd65835fe4232a7,1,1,199826,https://p.scdn.co/mp3-preview/2448c0abda9e1b03e789f74ae535cbb653027839?cid=9950ac751e34487dbbe027c4fd7f8e99,False,48,USMC18314101,spotify:user:11135692880,2023-04-03T23:36:48Z,929609926.0,2025-01-29 21:32:43.023950
spotify:track:6HMvJcdw6qLsyV1b5x29sa,Hello,spotify:artist:3gMaNLQm7D9MornNILzdSl,Lionel Richie,spotify:album:5U0NU0T1JKIJwgq2ZDWb2T,Can't Slow Down,spotify:artist:3gMaNLQm7D9MornNILzdSl,Lionel Richie,1983,https://i.scdn.co/image/ab67616d0000b2732166b28714239e31b48aeb17,1,8,246933,https://p.scdn.co/mp3-preview/da1264ce9267751a2194138d15f722b3fa72e041?cid=9950ac751e34487dbbe027c4fd7f8e99,False,66,USMO18390012,spotify:user:11135692880,2023-04-03T23:36:48Z,1440809049.0,2024-10-18 21:32:43.023950
spotify:track:5sf1wqBZsHkpy7dPnDb7aD,All the Love in the World,spotify:artist:1zxDewzd2j1ZdSBGaYcr0y,The Outfield,spotify:album:2d5GU9ms5JCSS9GjsFebu8,Play Deep,spotify:artist:1zxDewzd2j1ZdSBGaYcr0y,The Outfield,1985,https://i.scdn.co/image/ab67616d0000b273d8b8307316208d35b9d7094d,1,7,212240,https://p.scdn.co/mp3-preview/90686b34254b68a0c490c22578f91b390bd2c3c4?cid=9950ac751e34487dbbe027c4fd7f8e99,False,1,USSM10100181,spotify:user:11135692880,2023-04-03T23:36:48Z,1670681426.0,2025-01-01 21:32:43.023950
spotify:track:7fRvtXvJMpGfTLdF0M09a1,Talking In Your Sleep (2023 Remaster),spotify:artist:3daM7asS0gCFvyLemNx2EE,The Romantics,spotify:album:0LMfbsue7HETT4P8Mqxbvg,In Heat (2023 Remaster),spotify:artist:3daM7asS0gCFvyLemNx2EE,The Romantics,1983,https://i.scdn.co/image/ab67616d0000b2730ede4a6bb99d995b3bb8859c,1,6,236625,https://p.scdn.co/mp3-preview/805f5276bedace47d910ba12184a173853532447?cid=9950ac751e34487dbbe027c4fd7f8e99,False,68,USSM18300249,spotify:user:11135692880,2023-04-03T23:36:48Z,784423236.0,2024-10-30 21:32:43.023950
spotify:track:0odIT9B9BvOCnXfS0e4lB5,Bette Davis Eyes,spotify:artist:5PN2aHIvLEM98XIorsPMhE,Kim Carnes,spotify:album:3iMwQk5yE0UDDKbLCdcxZA,Mistaken Identity,spotify:artist:5PN2aHIvLEM98XIorsPMhE,Kim Carnes,1981,https://i.scdn.co/image/ab67616d0000b2738ccc17f29764d812062204a8,1,1,228000,https://p.scdn.co/mp3-preview/a4f997fc2efeacdc204502993a620ba8015d785b?cid=9950ac751e34487dbbe027c4fd7f8e99,False,77,USCA28100081,spotify:user:11135692880,2023-04-03T23:36:48Z,439911212.0,2025-01-11 21:32:43.023950
spotify:track:7o7E1nrHWncYY7PY94gCiX,Video Killed The Radio Star,spotify:artist:057gc1fxmJ2vkctjQJ7Tal,The Buggles,spotify:album:2fgCz9kQCDy0miERCy0sCJ,The Age Of Plastic,spotify:artist:057gc1fxmJ2vkctjQJ7Tal,The Buggles,1980,https://i.scdn.co/image/ab67616d0000b273983bb3e3f0c66b9b89a832fa,1,2,252773,https://p.scdn.co/mp3-preview/553b5a0ef34c06aaf9361acb47b02642e2956f72?cid=9950ac751e34487dbbe027c4fd7f8e99,False,69,GBAAN7900013,spotify:user:11135692880,2023-04-03T23:36:48Z,1443715299.0,2025-01-24 21:32:43.023950
spotify:track:4RvWPyQ5RL0ao9LPZeSouE,Everybody Wants To Rule The World,spotify:artist:4bthk9UfsYUYdcFyqxmSUU,Tears For Fears,spotify:album:3myPwaMYjdwhtq0nFgeG6W,Songs From The Big Chair (Super Deluxe Edition),spotify:artist:4bthk9UfsYUYdcFyqxmSUU,Tears For Fears,1985,https://i.scdn.co/image/ab67616d0000b27322463d6939fec9e17b2a6235,1,3,251488,https://p.scdn.co/mp3-preview/49a5e33d422484fde5484d3e665821e9a3a8b540?cid=9950ac751e34487dbbe027c4fd7f8e99,False,85,GBF088590110,spotify:user:11135692880,2023-04-03T23:36:48Z,1440825289.0,2024-11-30 21:32:43.023950
spotify:track:5HQ639Z3ms3hnZx0KfWnkp,Private Eyes,spotify:artist:77tT1kLj6mCWtFNqiOmP9H,Daryl Hall & John Oates,spotify:album:7rfpaXxmQG7dnFycZjLae0,Private Eyes (Expanded Edition),spotify:artist:77tT1kLj6mCWtFNqiOmP9H,Daryl Hall & John Oates,1981,https://i.scdn.co/image/ab67616d0000b273c84b9bd63074979108c7c752,1,1,217200,https://p.scdn.co/mp3-preview/758f1bae987059714338834f85fbea626f39cd34?cid=9950ac751e34487dbbe027c4fd7f8e99,False,64,USRC10301825,spotify:user:11135692880,2023-04-03T23:36:48Z,1005699580.0,2024-12-22 21:32:43.023950
spotify:track:3NYCaxkggl0Hh8vQptSUvV,Enola Gay - Remastered 2003,spotify:artist:7wJ9NwdRWtN92NunmXuwBk,Orchestral Manoeuvres In The Dark,spotify:album:3bouQtY9H1DP39yxqHuFf8,Organisation,spotify:artist:7wJ9NwdRWtN92NunmXuwBk,Orchestral Manoeuvres In The Dark,1980,https://i.scdn.co/image/ab67616d0000b273a3bc94f95c99c3ad2f40740a,1,1,213693,https://p.scdn.co/mp3-preview/74d1465f804389e49823767ca4016883bfd041a7?cid=9950ac751e34487dbbe027c4fd7f8e99,False,66,GBAAA0300048,spotify:user:11135692880,2023-04-03T23:36:48Z,,2025-01-07 21:32:43.023950
spotify:track:0GONea6G2XdnHWjNZd6zt3,Summer Of '69,spotify:artist:3Z02hBLubJxuFJfhacLSDc,Bryan Adams,spotify:album:2o2G49EPi4lua5zgxUKhLL,Reckless (30th Anniversary / Deluxe Edition),spotify:artist:3Z02hBLubJxuFJfhacLSDc,Bryan Adams,1984,https://i.scdn.co/image/ab67616d0000b273cf1fee2a55e98e22bf358512,1,6,216053,https://p.scdn.co/mp3-preview/2300238dbef57e50bd68cec1093b30c62c86d090?cid=9950ac751e34487dbbe027c4fd7f8e99,False,82,USAM18490006,spotify:user:11135692880,2023-04-03T23:36:48Z,1440823965.0,2024-11-14 21:32:43.023950
spotify:track:2JvPJ8ydPuN2NhpH4oti6I,Dance Hall Days,spotify:artist:6Zh3xrWlA0SA9Fsfj9AVwm,Wang Chung,spotify:album:5RMZLWa4VtvJXswpsk600P,Points On The Curve,spotify:artist:6Zh3xrWlA0SA9Fsfj9AVwm,Wang Chung,1984,https://i.scdn.co/image/ab67616d0000b273f7ae51b20b3ffa211c406d71,1,1,240800,https://p.scdn.co/mp3-preview/9f6a311032013e68dc04810ad01f8f0bf3b79589?cid=9950ac751e34487dbbe027c4fd7f8e99,False,66,USGF18400401,spotify:user:11135692880,2023-04-03T23:36:48Z,1440516485.0,2024-11-08 21:32:43.023950
spotify:track:3h04eZTnmFLRMjZajbrp2R,Need You Tonight,spotify:artist:1eClJfHLoDI4rZe5HxzBFv,INXS,spotify:album:6p6RTnoHCJMnMx2jcK4oGu,Kick (Remastered 2011),spotify:artist:1eClJfHLoDI4rZe5HxzBFv,INXS,1987,https://i.scdn.co/image/ab67616d0000b273dac4efc0ebdfd9d92f127129,1,4,181106,https://p.scdn.co/mp3-preview/3b272d8783ab1350da669cb8fd71cbdbc174c23c?cid=9950ac751e34487dbbe027c4fd7f8e99,False,73,GBAMX8700008,spotify:user:11135692880,2023-04-03T23:36:48Z,1440517429.0,2025-01-14 21:32:43.023950
spotify:track:6n4t5iMFjHmA3ErCOLT9O8,"Promises, Promises - US Single Version / 2018 Remaster",spotify:artist:3C6chBmZ9wzisBhoh8G2nK,Naked Eyes,spotify:album:7HjVFnnMa4WF38J2BJqiTl,Naked Eyes (2018 Remaster),spotify:artist:3C6chBmZ9wzisBhoh8G2nK,Naked Eyes,1983,https://i.scdn.co/image/ab67616d0000b273eefb6febbc7c67ff54aa3fb8,1,6,225840,https://p.scdn.co/mp3-preview/1c6c65194f554951dbae1d1c064ff3f396fa5df8?cid=9950ac751e34487dbbe027c4fd7f8e99,False,0,UKKP21800049,spotify:user:11135692880,2023-04-03T23:36:48Z,,2024-12-28 21:32:43.023950
spotify:track:3cbV252akVZInSvJk7jAYX,Flashdance...What a Feeling - Radio Edit,spotify:artist:3oZa8Xs6IjlIUGLAhVyK4G,Irene Cara,spotify:album:0BK4XIgJ3AublHWN48vNzS,What a Feelin',spotify:artist:3oZa8Xs6IjlIUGLAhVyK4G,Irene Cara,1983,https://i.scdn.co/image/ab67616d0000b2732ff76b4da68f018b4735ee59,1,1,237053,https://p.scdn.co/mp3-preview/2d32514c920447ce869c2599cc0950e8f8d5d789?cid=9950ac751e34487dbbe027c4fd7f8e99,False,76,CAU118300354,spotify:user:11135692880,2023-04-03T23:36:48Z,,2024-12-15 21:32:43.023950
spotify:track:1JSTJqkT5qHq8MDJnJbRE1,Every Breath You Take,spotify:artist:5NGO30tJxFlKixkPSgXcFE,The Police,spotify:album:5W9OT0a5iZlBr83a9WMKFY,Synchronicity (Remastered 2003),spotify:artist:5NGO30tJxFlKixkPSgXcFE,The Police,1983,https://i.scdn.co/image/ab67616d0000b273c8e97cafeb2acb85b21a777e,1,7,253920,https://p.scdn.co/mp3-preview/92d7997134bb18b99eb5fdc65926e4ef613f9781?cid=9950ac751e34487dbbe027c4fd7f8e99,False,87,GBAAM0201110,spotify:user:11135692880,2023-04-03T23:36:48Z,1440882897.0,2025-01-02 21:32:43.023950
spotify:track:7ndGFo9nZ108KPgXtfYWCe,Sweetest Thing,spotify:artist:51Blml2LZPmy7TTiAg47vQ,U2,spotify:album:5y6wlw1LnqFnQFruMeiwGU,The Joshua Tree (Super Deluxe),spotify:artist:51Blml2LZPmy7TTiAg47vQ,U2,1987,https://i.scdn.co/image/ab67616d0000b273b7bea3d01f04e6d0408d2afe,4,6,184543,https://p.scdn.co/mp3-preview/325f48dd08371f18f86d641673e0ec4c394a0c5a?cid=9950ac751e34487dbbe027c4fd7f8e99,False,63,GBUM70710624,spotify:user:,2024-09-13T19:17:09Z,,2024-11-29 21:32:43.023950
spotify:track:7w5AOd6HrDIHewHfpABEss,Wicked Game,spotify:artist:7290H8m1Dwt8G7jm1y9CQx,Chris Isaak,spotify:album:5Das42Qx4AoU9iT4M7PW3U,Heart Shaped World,spotify:artist:7290H8m1Dwt8G7jm1y9CQx,Chris Isaak,1989,https://i.scdn.co/image/ab67616d0000b273b66c23534dd78ff7d3da83b8,1,5,289066,https://p.scdn.co/mp3-preview/116da575b713d8fe2c698dbb3bbd31c065bff4c3?cid=9950ac751e34487dbbe027c4fd7f8e99,False,79,USRE19900989,spotify:user:,2024-09-13T19:17:09Z,,2025-02-10 21:32:43.023950
spotify:track:2MuWTIM3b0YEAskbeeFE1i,Master Of Puppets,spotify:artist:2ye2Wgw4gimLv2eAKyk1NB,Metallica,spotify:album:2Lq2qX3hYhiuPckC8Flj21,Master Of Puppets (Remastered),spotify:artist:2ye2Wgw4gimLv2eAKyk1NB,Metallica,1986,https://i.scdn.co/image/ab67616d0000b273668e3aca3167e6e569a9aa20,1,2,515386,https://p.scdn.co/mp3-preview/ebeaaaf6c2096323bbb8e187544b0de0f8950fd5?cid=9950ac751e34487dbbe027c4fd7f8e99,False,76,QMKHM1600219,spotify:user:anedda.matteo3,2024-10-02T19:49:07Z,,2024-12-12 21:32:43.023950
spotify:track:4PTG3Z6ehGkBFwjybzWkR8,Never Gonna Give You Up,spotify:artist:0gxyHStUsqpMadRV0Di1Qt,Rick Astley,spotify:album:6eUW0wxWtzkFdaEFsTJto6,Whenever You Need Somebody,spotify:artist:0gxyHStUsqpMadRV0Di1Qt,Rick Astley,1987,https://i.scdn.co/image/ab67616d0000b27315ebbedaacef61af244262a8,1,1,213573,https://p.scdn.co/mp3-preview/b4c682084c3fd05538726d0a126b7e14b6e92c83?cid=9950ac751e34487dbbe027c4fd7f8e99,False,79,GBARL9300135,spotify:user:k-i-a,2024-05-20T10:15:20Z,,2024-10-25 21:32:43.023950
spotify:track:0nyHkVCyWOy3N1XzHXDah7,"In Fondo Al Mar - di ""La Sirenetta""/Colonna Sonora Originale",spotify:artist:3X9Y3dWCa9EZFAyhFkftF7,Ronny Grant,spotify:album:0jLgMvzO7GBMAYVVgCT05Y,La Sirenetta (Colonna Sonora Originale),spotify:artist:0LyfQWJT6nXafLPZqxe9Of,Artisti Vari,1989,https://i.scdn.co/image/ab67616d0000b273169c8d18eef3d7ec4626a15b,1,6,194493,https://p.scdn.co/mp3-preview/1542e8dd9206d20739acdac6659f24c7f1fcd816?cid=9950ac751e34487dbbe027c4fd7f8e99,False,47,USWD10525162,spotify:user:11135692880,2024-07-27T22:29:09Z,,2024-12-31 21:32:43.023950
spotify:track:14tERgpNCOzUE1ztMR4CGe,What You Need - 45 Version,spotify:artist:1eClJfHLoDI4rZe5HxzBFv,INXS,spotify:album:73YoyZ4zIOdzBbxEPyLb7z,What You Need / Sweet as Sin,spotify:artist:1eClJfHLoDI4rZe5HxzBFv,INXS,1986,https://i.scdn.co/image/ab67616d0000b273f8c004ff34084cd2fbb2b3a2,1,1,215373,https://p.scdn.co/mp3-preview/2ef82493aadf9c0f85f8107b6f67c3a65bfc357e?cid=9950ac751e34487dbbe027c4fd7f8e99,False,14,USAT20804271,spotify:user:11135692880,2017-06-11T01:47:56Z,,2024-11-27 21:32:43.023950
spotify:track:6cxLRWPZQ6dmb0lJ5Ph8Tu,Blue Monday,spotify:artist:0yNLKJebCb8Aueb54LYya3,New Order,spotify:album:0YdEEZG4XiZN7AOxuNrmaR,Blue Monday,spotify:artist:0yNLKJebCb8Aueb54LYya3,New Order,1983,https://i.scdn.co/image/ab67616d0000b2733335c77ba8fc72c0614ea1f7,1,1,447013,https://p.scdn.co/mp3-preview/07cdd79876d552e09c8691a370d2b007cd180d6a?cid=9950ac751e34487dbbe027c4fd7f8e99,False,0,GBAAP0001115,spotify:user:11135692880,2017-06-11T01:47:56Z,,2025-01-19 21:32:43.023950
spotify:track:1eKhntRLUPDV7h6tATtzsv,Faith,spotify:artist:19ra5tSw0tWufvUp8GotLo,George Michael,spotify:album:2FCfwkNIU74iHcO6zCjIdP,Faith,spotify:artist:19ra5tSw0tWufvUp8GotLo,George Michael,1987,https://i.scdn.co/image/ab67616d0000b273041c7c8db3f56ed12e6cbeef,1,1,195173,https://p.scdn.co/mp3-preview/0e9890115e11c6816ad2124d1f9b2384219253cf?cid=9950ac751e34487dbbe027c4fd7f8e99,False,0,GBBBM8702010,spotify:user:pivimkh,2014-11-30T23:50:17Z,,2024-12-17 21:32:43.023950
