uri,track_name,artist_uri,artist_name,album_uri,album_name,album_artist_uri,album_artist_name,album_release_date,album_image_url,disc_number,track_number,track_duration_ms,track_preview_url,explicit,popularity,isrc,added_by,added_at,itunes_identifier,guess_date
spotify:track:5nexAvWNhwg51EavnDgViy,Toxic,spotify:artist:0cGUm45nv7Z6M6qdXYQGTX,Kehlani,spotify:album:6ROLwnmW9pOioLned0DaP3,It Was Good Until It Wasn't,spotify:artist:0cGUm45nv7Z6M6qdXYQGTX,Kehlani,2020,https://i.scdn.co/image/ab67616d0000b2733ba8dc55c81f0aaf819057e9,1,1,168182,https://p.scdn.co/mp3-preview/8e2a8c4eb31052ddde46510c5be2f5aca827547c?cid=9950ac751e34487dbbe027c4fd7f8e99,True,66,USAT22001338,spotify:user:11135692880,2020-08-14T13:37:42Z,,2031-02-16 21:32:43.642356
spotify:track:0uDdI4fAXCuNhQbmxENdsO,Can I,spotify:artist:0cGUm45nv7Z6M6qdXYQGTX,Kehlani,spotify:album:6ROLwnmW9pOioLned0DaP3,It Was Good Until It Wasn't,spotify:artist:0cGUm45nv7Z6M6qdXYQGTX,Kehlani,2020,https://i.scdn.co/image/ab67616d0000b2733ba8dc55c81f0aaf819057e9,1,2,167810,https://p.scdn.co/mp3-preview/17513a41460ad15174ba2d1a6ac595ede90ab045?cid=9950ac751e34487dbbe027c4fd7f8e99,True,66,USAT22002468,spotify:user:11135692880,2020-08-14T13:37:55Z,,2030-07-16 21:32:43.642356
spotify:track:3WlbeuhfRSqU7ylK2Ui5U7,Snowchild,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,spotify:album:4yP0hdKOZPNshxUOjY0cZj,After Hours,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,2020,https://i.scdn.co/image/ab67616d0000b2738863bc11d2aa12b54f5aeb36,1,5,247186,https://p.scdn.co/mp3-preview/145a6811b2f7d2489e50c1845ed47cfb5d8c4d8d?cid=9950ac751e34487dbbe027c4fd7f8e99,True,62,USUG12000654,spotify:user:11135692880,2020-08-14T13:38:04Z,,2025-07-26 21:32:43.642356
spotify:track:2yb5Ao7Yk2nl9YFnNwKi5F,Between Us (feat. Snoh Aalegra),"spotify:artist:7e1ICztHM2Sc4JNLxeMXYl, spotify:artist:1A9o3Ljt67pFZ89YtPPL5X","dvsn, Snoh Aalegra",spotify:album:153lLZKTVw25BTcLuXB8ME,A Muse In Her Feelings,spotify:artist:7e1ICztHM2Sc4JNLxeMXYl,dvsn,2020,https://i.scdn.co/image/ab67616d0000b2733aba3bf1aad3ff1bb393e4b2,1,13,183750,https://p.scdn.co/mp3-preview/3107f3d78b8a54a0e85c02783361a0539b0fbee6?cid=9950ac751e34487dbbe027c4fd7f8e99,True,0,USWB12000528,spotify:user:11135692880,2020-08-14T13:38:15Z,,2024-12-15 21:32:43.642356
spotify:track:3Isj85ak2yj4EndfKFGs9x,ATL Freestyle,spotify:artist:4IVAbR2w4JJNJDDRFP3E83,6LACK,spotify:album:37O0Syq7Db1kydzUH8TbwB,6pc Hot EP,spotify:artist:4IVAbR2w4JJNJDDRFP3E83,6LACK,2020,https://i.scdn.co/image/ab67616d0000b2737d7b13ed9c6aa99e96344a5d,1,1,204128,https://p.scdn.co/mp3-preview/f9212f0c79a978e43bffe4ca7c884503bcdba9db?cid=9950ac751e34487dbbe027c4fd7f8e99,True,42,USUM72007790,spotify:user:11135692880,2020-08-14T13:59:17Z,,2028-07-28 21:32:43.642356
spotify:track:7fsNNSLGG8Wi0nFbufCU6L,Know My Rights (feat. Lil Baby),"spotify:artist:4IVAbR2w4JJNJDDRFP3E83, spotify:artist:5f7VJjfbwm532GiveGC0ZK","6LACK, Lil Baby",spotify:album:37O0Syq7Db1kydzUH8TbwB,6pc Hot EP,spotify:artist:4IVAbR2w4JJNJDDRFP3E83,6LACK,2020,https://i.scdn.co/image/ab67616d0000b2737d7b13ed9c6aa99e96344a5d,1,4,194395,https://p.scdn.co/mp3-preview/6f893debf3601d6da2985c03825dcbd71b102c91?cid=9950ac751e34487dbbe027c4fd7f8e99,True,55,USUM72011219,spotify:user:11135692880,2020-08-14T14:00:45Z,,2025-04-10 21:32:43.642356
spotify:track:5s60G6y9HQFdYyBfwd7Lmr,Float,spotify:artist:4IVAbR2w4JJNJDDRFP3E83,6LACK,spotify:album:37O0Syq7Db1kydzUH8TbwB,6pc Hot EP,spotify:artist:4IVAbR2w4JJNJDDRFP3E83,6LACK,2020,https://i.scdn.co/image/ab67616d0000b2737d7b13ed9c6aa99e96344a5d,1,3,178972,https://p.scdn.co/mp3-preview/5df4e9c26774e2296fd253af878eeb6eb264c065?cid=9950ac751e34487dbbe027c4fd7f8e99,True,42,USUM72011216,spotify:user:11135692880,2020-08-14T14:00:58Z,,2029-06-04 21:32:43.642356
spotify:track:5f1joOtoMeyppIcJGZQvqJ,Be Like That - feat. Swae Lee & Khalid,"spotify:artist:3oSJ7TBVCWMDMiYjXNiCKE, spotify:artist:1zNqQNIdeOUZHb8zbZRFMX, spotify:artist:6LuN9FCkKOj5PcnpouEgny","Kane Brown, Swae Lee, Khalid",spotify:album:7MKfE4IRGdrH5bMkqaZ2Tp,Be Like That (feat. Swae Lee & Khalid),"spotify:artist:3oSJ7TBVCWMDMiYjXNiCKE, spotify:artist:1zNqQNIdeOUZHb8zbZRFMX, spotify:artist:6LuN9FCkKOj5PcnpouEgny","Kane Brown, Swae Lee, Khalid",2020,https://i.scdn.co/image/ab67616d0000b273b670be86ddfa9d49caa56971,1,1,191406,https://p.scdn.co/mp3-preview/20679a7cde8904f459d1a5b668b9f95390a3151e?cid=9950ac751e34487dbbe027c4fd7f8e99,False,66,USRN11900133,spotify:user:11135692880,2020-12-15T06:02:03Z,,2030-02-06 21:32:43.642356
spotify:track:7MXgrcOQAJ5VwSNUL0lDd3,Blinding Lights (with ROSALÍA) - Remix,"spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ, spotify:artist:7ltDVBr6mKbRvohxheJ9h1","The Weeknd, ROSALÍA",spotify:album:7B70Z32Ha84aMT6TOnW410,Blinding Lights (Remix),"spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ, spotify:artist:7ltDVBr6mKbRvohxheJ9h1","The Weeknd, ROSALÍA",2020,https://i.scdn.co/image/ab67616d0000b2734abb0f8259dc9f2feb0dfe18,1,1,216123,https://p.scdn.co/mp3-preview/01395869d60447245a9fdd67253adf83f527041a?cid=9950ac751e34487dbbe027c4fd7f8e99,False,53,USUG12004507,spotify:user:11135692880,2021-01-13T04:23:21Z,,2026-03-18 21:32:43.642356
spotify:track:75UvJXVZZKA6lMSupSf46d,NEED YOU MOST (So Sick),spotify:artist:2tIP7SsRs7vjIcLrU85W8J,The Kid LAROI,spotify:album:3YjfdLdpQcVI72uKhooZst,F*CK LOVE (SAVAGE),spotify:artist:2tIP7SsRs7vjIcLrU85W8J,The Kid LAROI,2020,https://i.scdn.co/image/ab67616d0000b273df16d539f508603bfb1efe02,2,14,135227,https://p.scdn.co/mp3-preview/60ee9cc6ba06c9e5d70ac700739281ba8fec16f1?cid=9950ac751e34487dbbe027c4fd7f8e99,True,0,USSM12004216,spotify:user:11135692880,2021-04-26T02:22:05Z,,2026-04-20 21:32:43.642356
spotify:track:1yP6g2Ka4CisR3i2cuIcjK,FEEL SOMETHING (feat. Marshmello),"spotify:artist:2tIP7SsRs7vjIcLrU85W8J, spotify:artist:64KEffDW9EtZ1y2vBYgq8T","The Kid LAROI, Marshmello",spotify:album:3YjfdLdpQcVI72uKhooZst,F*CK LOVE (SAVAGE),spotify:artist:2tIP7SsRs7vjIcLrU85W8J,The Kid LAROI,2020,https://i.scdn.co/image/ab67616d0000b273df16d539f508603bfb1efe02,1,5,139040,https://p.scdn.co/mp3-preview/063f8e45a7479e27caebfd39d5d4393c80efd23e?cid=9950ac751e34487dbbe027c4fd7f8e99,True,0,USSM12006584,spotify:user:11135692880,2021-04-26T02:22:05Z,,2031-03-22 21:32:43.642356
spotify:track:33QXHN1SzNgHIRPr7qYknV,PIKACHU,spotify:artist:2tIP7SsRs7vjIcLrU85W8J,The Kid LAROI,spotify:album:3YjfdLdpQcVI72uKhooZst,F*CK LOVE (SAVAGE),spotify:artist:2tIP7SsRs7vjIcLrU85W8J,The Kid LAROI,2020,https://i.scdn.co/image/ab67616d0000b273df16d539f508603bfb1efe02,1,1,133723,https://p.scdn.co/mp3-preview/6890988ec23b1e9eaf4064194572e1ec6c47437c?cid=9950ac751e34487dbbe027c4fd7f8e99,True,0,USSM12006581,spotify:user:11135692880,2021-04-26T02:22:05Z,,2027-07-11 21:32:43.642356
spotify:track:3qgPpwtuRu5oP8EtFSj8HE,SO DONE,spotify:artist:2tIP7SsRs7vjIcLrU85W8J,The Kid LAROI,spotify:album:3YjfdLdpQcVI72uKhooZst,F*CK LOVE (SAVAGE),spotify:artist:2tIP7SsRs7vjIcLrU85W8J,The Kid LAROI,2020,https://i.scdn.co/image/ab67616d0000b273df16d539f508603bfb1efe02,1,2,126521,https://p.scdn.co/mp3-preview/3e676279d46de5354ffc51b2b4f956893fa38d87?cid=9950ac751e34487dbbe027c4fd7f8e99,False,0,USSM12005922,spotify:user:11135692880,2021-04-26T02:22:05Z,,2024-11-05 21:32:43.642356
spotify:track:13EW51DKru044OJDJ9Bm8o,TRAGIC (feat. Youngboy Never Broke Again & Internet Money),"spotify:artist:2tIP7SsRs7vjIcLrU85W8J, spotify:artist:7wlFDEWiM5OoIAt8RSli8b, spotify:artist:6MPCFvOQv5cIGfw3jODMF0","The Kid LAROI, YoungBoy Never Broke Again, Internet Money",spotify:album:3YjfdLdpQcVI72uKhooZst,F*CK LOVE (SAVAGE),spotify:artist:2tIP7SsRs7vjIcLrU85W8J,The Kid LAROI,2020,https://i.scdn.co/image/ab67616d0000b273df16d539f508603bfb1efe02,1,3,153147,https://p.scdn.co/mp3-preview/db574ac2cc97d199a21483460440debfe58393dc?cid=9950ac751e34487dbbe027c4fd7f8e99,True,0,USSM12006582,spotify:user:11135692880,2021-04-26T02:22:05Z,,2030-09-14 21:32:43.642356
spotify:track:3QCU8BT0zDS9LPVfEhRFEE,ALWAYS DO,spotify:artist:2tIP7SsRs7vjIcLrU85W8J,The Kid LAROI,spotify:album:3YjfdLdpQcVI72uKhooZst,F*CK LOVE (SAVAGE),spotify:artist:2tIP7SsRs7vjIcLrU85W8J,The Kid LAROI,2020,https://i.scdn.co/image/ab67616d0000b273df16d539f508603bfb1efe02,1,4,151704,https://p.scdn.co/mp3-preview/dc0998ac905f910757fdbf82fa7c9d4b5dab2b8d?cid=9950ac751e34487dbbe027c4fd7f8e99,True,1,USSM12006583,spotify:user:11135692880,2021-04-26T02:22:05Z,,2027-08-12 21:32:43.642356
spotify:track:0DYNL4xbYWgNzppUamtyR4,"F*CK YOU, GOODBYE (feat. Machine Gun Kelly)","spotify:artist:2tIP7SsRs7vjIcLrU85W8J, spotify:artist:6TIYQ3jFPwQSRmorSezPxX","The Kid LAROI, mgk",spotify:album:3YjfdLdpQcVI72uKhooZst,F*CK LOVE (SAVAGE),spotify:artist:2tIP7SsRs7vjIcLrU85W8J,The Kid LAROI,2020,https://i.scdn.co/image/ab67616d0000b273df16d539f508603bfb1efe02,1,6,144860,https://p.scdn.co/mp3-preview/0e404680d57e9101512d7b596fa8e713b305e78b?cid=9950ac751e34487dbbe027c4fd7f8e99,True,1,USSM12006585,spotify:user:11135692880,2021-04-26T02:22:05Z,,2026-06-07 21:32:43.642356
spotify:track:27OeeYzk6klgBh83TSvGMA,WITHOUT YOU,spotify:artist:2tIP7SsRs7vjIcLrU85W8J,The Kid LAROI,spotify:album:3YjfdLdpQcVI72uKhooZst,F*CK LOVE (SAVAGE),spotify:artist:2tIP7SsRs7vjIcLrU85W8J,The Kid LAROI,2020,https://i.scdn.co/image/ab67616d0000b273df16d539f508603bfb1efe02,1,7,161384,https://p.scdn.co/mp3-preview/0cacbf2acaef9fc50d9ecd1f29eb33e543a5bc63?cid=9950ac751e34487dbbe027c4fd7f8e99,True,4,USSM12006586,spotify:user:11135692880,2021-04-26T02:22:05Z,,2028-12-11 21:32:43.642356
spotify:track:7syEMMetYY9CmyR5aE2ia6,MAYBE,spotify:artist:2tIP7SsRs7vjIcLrU85W8J,The Kid LAROI,spotify:album:3YjfdLdpQcVI72uKhooZst,F*CK LOVE (SAVAGE),spotify:artist:2tIP7SsRs7vjIcLrU85W8J,The Kid LAROI,2020,https://i.scdn.co/image/ab67616d0000b273df16d539f508603bfb1efe02,2,2,174182,https://p.scdn.co/mp3-preview/c0f60a61f610c924a0ee024ff6217455a52f8e2f?cid=9950ac751e34487dbbe027c4fd7f8e99,True,1,USSM12004207,spotify:user:11135692880,2021-04-26T02:22:05Z,,2027-01-06 21:32:43.642356
spotify:track:0OtK6gE4DipBy7u3rUWBvJ,WRONG (feat. Lil Mosey),"spotify:artist:2tIP7SsRs7vjIcLrU85W8J, spotify:artist:5zctI4wO9XSKS8XwcnqEHk","The Kid LAROI, Lil Mosey",spotify:album:3YjfdLdpQcVI72uKhooZst,F*CK LOVE (SAVAGE),spotify:artist:2tIP7SsRs7vjIcLrU85W8J,The Kid LAROI,2020,https://i.scdn.co/image/ab67616d0000b273df16d539f508603bfb1efe02,2,3,183567,https://p.scdn.co/mp3-preview/3af6a30dc710b88c5e0296dbef9c8bf8041905f8?cid=9950ac751e34487dbbe027c4fd7f8e99,True,0,USSM12004303,spotify:user:11135692880,2021-04-26T02:22:05Z,,2030-09-27 21:32:43.642356
spotify:track:0pvwmAfJnszOzg2gw5wvn1,I WISH,spotify:artist:2tIP7SsRs7vjIcLrU85W8J,The Kid LAROI,spotify:album:3YjfdLdpQcVI72uKhooZst,F*CK LOVE (SAVAGE),spotify:artist:2tIP7SsRs7vjIcLrU85W8J,The Kid LAROI,2020,https://i.scdn.co/image/ab67616d0000b273df16d539f508603bfb1efe02,2,4,125571,https://p.scdn.co/mp3-preview/b6234684103d6dc1ab544f5e227b1e40d025d0c6?cid=9950ac751e34487dbbe027c4fd7f8e99,False,0,USSM12004208,spotify:user:11135692880,2021-04-26T02:22:05Z,,2025-10-27 21:32:43.642356
spotify:track:6rladQVZPz1K5AgocaUgop,GO (feat. Juice WRLD),"spotify:artist:2tIP7SsRs7vjIcLrU85W8J, spotify:artist:4MCBfE4596Uoi2O4DtmEMz","The Kid LAROI, Juice WRLD",spotify:album:3YjfdLdpQcVI72uKhooZst,F*CK LOVE (SAVAGE),spotify:artist:2tIP7SsRs7vjIcLrU85W8J,The Kid LAROI,2020,https://i.scdn.co/image/ab67616d0000b273df16d539f508603bfb1efe02,2,7,181688,https://p.scdn.co/mp3-preview/3ec3e778e1658bde6e4b1ee5867ef151c4b909d4?cid=9950ac751e34487dbbe027c4fd7f8e99,True,0,USSM12003703,spotify:user:11135692880,2021-04-26T02:22:05Z,,2028-08-02 21:32:43.642356
spotify:track:1FOEQiszPh2XuMuaY4ZIUq,TELL ME WHY,spotify:artist:2tIP7SsRs7vjIcLrU85W8J,The Kid LAROI,spotify:album:3YjfdLdpQcVI72uKhooZst,F*CK LOVE (SAVAGE),spotify:artist:2tIP7SsRs7vjIcLrU85W8J,The Kid LAROI,2020,https://i.scdn.co/image/ab67616d0000b273df16d539f508603bfb1efe02,2,8,195268,https://p.scdn.co/mp3-preview/0481fa0f7a271c394618e80bb752816e5a8b97f4?cid=9950ac751e34487dbbe027c4fd7f8e99,True,0,USSM12004190,spotify:user:11135692880,2021-04-26T02:22:05Z,,2029-10-23 21:32:43.642356
spotify:track:1v7yjddEltY6J51Wx7mXTa,SAME THING,spotify:artist:2tIP7SsRs7vjIcLrU85W8J,The Kid LAROI,spotify:album:3YjfdLdpQcVI72uKhooZst,F*CK LOVE (SAVAGE),spotify:artist:2tIP7SsRs7vjIcLrU85W8J,The Kid LAROI,2020,https://i.scdn.co/image/ab67616d0000b273df16d539f508603bfb1efe02,2,9,124589,https://p.scdn.co/mp3-preview/f0ed4af0fbf5126faf7cb76a5f7dbabe032e21e3?cid=9950ac751e34487dbbe027c4fd7f8e99,False,0,USSM12004211,spotify:user:11135692880,2021-04-26T02:22:05Z,,2025-07-28 21:32:43.642356
spotify:track:5AYFdu0Y60pOLAPDpAYONJ,ERASE U,spotify:artist:2tIP7SsRs7vjIcLrU85W8J,The Kid LAROI,spotify:album:3YjfdLdpQcVI72uKhooZst,F*CK LOVE (SAVAGE),spotify:artist:2tIP7SsRs7vjIcLrU85W8J,The Kid LAROI,2020,https://i.scdn.co/image/ab67616d0000b273df16d539f508603bfb1efe02,2,11,109094,https://p.scdn.co/mp3-preview/f2345bfa229e729075970c1d78b5327cb8af966c?cid=9950ac751e34487dbbe027c4fd7f8e99,True,0,USSM12004213,spotify:user:11135692880,2021-04-26T02:22:05Z,,2028-11-10 21:32:43.642356
spotify:track:6Tex46h3174Y009Mf1jG09,RUNNING,spotify:artist:2tIP7SsRs7vjIcLrU85W8J,The Kid LAROI,spotify:album:3YjfdLdpQcVI72uKhooZst,F*CK LOVE (SAVAGE),spotify:artist:2tIP7SsRs7vjIcLrU85W8J,The Kid LAROI,2020,https://i.scdn.co/image/ab67616d0000b273df16d539f508603bfb1efe02,2,12,135241,https://p.scdn.co/mp3-preview/f6a951e71313866e3b9685351de622e01149d486?cid=9950ac751e34487dbbe027c4fd7f8e99,True,0,USSM12004214,spotify:user:11135692880,2021-04-26T02:22:05Z,,2031-03-02 21:32:43.642356
spotify:track:76iQqn9vdVis8CkCoUR8I8,SELFISH,spotify:artist:2tIP7SsRs7vjIcLrU85W8J,The Kid LAROI,spotify:album:3YjfdLdpQcVI72uKhooZst,F*CK LOVE (SAVAGE),spotify:artist:2tIP7SsRs7vjIcLrU85W8J,The Kid LAROI,2020,https://i.scdn.co/image/ab67616d0000b273df16d539f508603bfb1efe02,2,15,196202,https://p.scdn.co/mp3-preview/bb941f8cb2750207fae5a03807e265d354e5548f?cid=9950ac751e34487dbbe027c4fd7f8e99,True,0,USSM12004217,spotify:user:11135692880,2021-04-26T02:22:05Z,,2026-07-31 21:32:43.642356
spotify:track:2bOaDlWJXIehsaQPQs5vaJ,Lost Me,"spotify:artist:6MPCFvOQv5cIGfw3jODMF0, spotify:artist:6ASri4ePR7RlsvIQgWPJpS, spotify:artist:7d3WFRME3vBY2cgoP38RDo, spotify:artist:5zctI4wO9XSKS8XwcnqEHk","Internet Money, iann dior, Lil Skies, Lil Mosey",spotify:album:21rCymkjqfD8yeyeoPbJMS,B4 The Storm (Complete Edition),spotify:artist:6MPCFvOQv5cIGfw3jODMF0,Internet Money,2020,https://i.scdn.co/image/ab67616d0000b273647dcecd4700db10d49606ef,1,3,178329,https://p.scdn.co/mp3-preview/acf98998cc8e71b6a69458ee7865e608c2e532ec?cid=9950ac751e34487dbbe027c4fd7f8e99,True,0,QZJ842000336,spotify:user:11135692880,2021-04-26T02:22:05Z,,2025-05-21 21:32:43.642356
