uri,track_name,artist_uri,artist_name,album_uri,album_name,album_artist_uri,album_artist_name,album_release_date,album_image_url,disc_number,track_number,track_duration_ms,track_preview_url,explicit,popularity,isrc,added_by,added_at,itunes_identifier,guess_date
spotify:track:0ofHAoxe9vBkTCp2UQIavz,Dreams - 2004 Remaster,spotify:artist:08GQAI4eElDnROBrJRGE0X,Fleetwood Mac,spotify:album:0BwWUstDMUbgq2NYONRqlu,Rumours (Super Deluxe),spotify:artist:08GQAI4eElDnROBrJRGE0X,Fleetwood Mac,1977,https://i.scdn.co/image/ab67616d0000b273e52a59a28efa4773dd2bfe1b,1,2,257800,https://p.scdn.co/mp3-preview/30d63954de3ee9c0bc3600a4560260cb252d4fbd?cid=9950ac751e34487dbbe027c4fd7f8e99,False,85,USWB11301111,spotify:user:11135692880,2024-02-05T22:54:57Z,,2024-10-29 21:32:42.998927
spotify:track:6ZHa4WN0lqua4sQHRQFpkc,Guiding Light,spotify:artist:0S7Zur2g8YhqlzqtlYStli,Television,spotify:album:630o1rKTDsLeIPreOY1jqP,Marquee Moon,spotify:artist:0S7Zur2g8YhqlzqtlYStli,Television,1977,https://i.scdn.co/image/ab67616d0000b27318b36d985b0ae01163ca9cf6,1,6,332733,https://p.scdn.co/mp3-preview/ee5b00d478c29dca167ce6cc79b4da830fe3d029?cid=9950ac751e34487dbbe027c4fd7f8e99,False,35,USEE10181886,spotify:user:11135692880,2020-08-09T18:22:52Z,1049069479.0,2024-12-21 21:32:42.998927
spotify:track:3xNO6JUk9ySYjxuqzcZYRB,"If You See Her, Say Hello",spotify:artist:74ASZWbe4lXaubB36ztrGX,Bob Dylan,spotify:album:4WD4pslu83FF6oMa1e19mF,Blood On The Tracks,spotify:artist:74ASZWbe4lXaubB36ztrGX,Bob Dylan,1975,https://i.scdn.co/image/ab67616d0000b27372ca15b8637acbc7d15ff5ba,1,8,288000,https://p.scdn.co/mp3-preview/2a9881615d34fbadc9fd095c9481d4efc6203760?cid=9950ac751e34487dbbe027c4fd7f8e99,False,45,USSM19906475,spotify:user:11135692880,2020-08-09T18:22:52Z,1475583722.0,2024-12-26 21:32:42.998927
spotify:track:572JyJV4pu3RCuIYXb5wQS,Souvenir,spotify:artist:6zFYqv1mOsgBRQbae3JJ9e,Billy Joel,spotify:album:57nvMIu4PQLLXRbmKESigL,Streetlife Serenade,spotify:artist:6zFYqv1mOsgBRQbae3JJ9e,Billy Joel,1974,https://i.scdn.co/image/ab67616d0000b273c709d60c4fa67bb4f28a1a59,1,9,120466,https://p.scdn.co/mp3-preview/37ec341a7a38ed65be139a7b08de04c59e66e3e2?cid=9950ac751e34487dbbe027c4fd7f8e99,False,33,USSM17400403,spotify:user:11135692880,2020-08-09T18:22:52Z,1445138366.0,2024-12-20 21:32:42.998927
spotify:track:3BSpuy2yHhoEazfXVU7WGq,Thirteen,spotify:artist:3UvcmAOZt64oKpP95f6MMM,Big Star,spotify:album:7c7fb4wBhQplfee6jWl4Ok,#1 Record (Remastered),spotify:artist:3UvcmAOZt64oKpP95f6MMM,Big Star,1972,https://i.scdn.co/image/ab67616d0000b273326423a4fb16fe81f1dd73b8,1,4,154480,https://p.scdn.co/mp3-preview/d0bac78515aec63e832f4cd669c93f6cc8597b25?cid=9950ac751e34487dbbe027c4fd7f8e99,False,0,USC4R0919655,spotify:user:11135692880,2020-08-09T18:22:52Z,1440940022.0,2024-10-27 21:32:42.998927
spotify:track:0xt3oHUZchlHPhiWXoADM5,Use Me - Single Version,spotify:artist:1ThoqLcyIYvZn7iWbj8fsj,Bill Withers,spotify:album:5EClNCnI8hnAbelstFbiU9,Still Bill,spotify:artist:1ThoqLcyIYvZn7iWbj8fsj,Bill Withers,1972,https://i.scdn.co/image/ab67616d0000b2730cd5ffcf1660e72473be4e7c,1,4,222093,https://p.scdn.co/mp3-preview/ba61f8c345b7d1acf572007eeb79c2c697a6f9cf?cid=9950ac751e34487dbbe027c4fd7f8e99,False,0,USSM10000367,spotify:user:,2010-12-07T18:22:29Z,,2024-10-09 21:32:42.998927
spotify:track:6hLqEJg2GnnDG4W0Y64hyD,Cat's in the Cradle,spotify:artist:42q4Ivs7tAiCZ5C7eG5q4c,Harry Chapin,spotify:album:2Nh9PmJwU1W7d06m7woqB1,Cat's in the Cradle / Vacancy,spotify:artist:42q4Ivs7tAiCZ5C7eG5q4c,Harry Chapin,1974,https://i.scdn.co/image/ab67616d0000b27366d1f3abf71df01253ea2525,1,1,212405,https://p.scdn.co/mp3-preview/000689133b69096e685daabf7104f466a2a0b8f4?cid=9950ac751e34487dbbe027c4fd7f8e99,False,48,USEE10801444,spotify:user:,2010-12-07T18:23:33Z,,2024-10-07 21:32:42.998927
spotify:track:1L70BbUDG0C4EJQ1ZF10sG,The Wind,spotify:artist:08F3Y3SctIlsOEmKd6dnH8,Yusuf / Cat Stevens,spotify:album:0IuqsH0gknv79awgW0R4P8,Teaser And The Firecat (Remastered),spotify:artist:08F3Y3SctIlsOEmKd6dnH8,Yusuf / Cat Stevens,1971,https://i.scdn.co/image/ab67616d0000b27375feef60ccba7429839dc09b,1,1,102200,https://p.scdn.co/mp3-preview/d5ef64791c695c57aed1f749b506d8975d890fcf?cid=9950ac751e34487dbbe027c4fd7f8e99,False,0,GBAAN7100062,spotify:user:,2012-07-03T10:29:46Z,1586832332.0,2024-11-18 21:32:42.998927
spotify:track:3l2hbXdvmaH3tUd3qWLKgm,I Am Woman,spotify:artist:0Sq7oGrYEe0BDmb13wgjOO,Helen Reddy,spotify:album:1gzSC9J3Ffyl2m2MCVO4c1,I Am Woman,spotify:artist:0Sq7oGrYEe0BDmb13wgjOO,Helen Reddy,1972,https://i.scdn.co/image/ab67616d0000b27364a08c929be2ef75c74dc8bf,1,2,205880,https://p.scdn.co/mp3-preview/a4b4c4678c84fa4fb6bedbe20d09372348785531?cid=9950ac751e34487dbbe027c4fd7f8e99,False,49,USCA29200415,spotify:user:himym,2018-07-10T12:55:13Z,715619969.0,2024-11-16 21:32:42.998927
spotify:track:7LdUFyt2Uh1txgiCha3ufy,Where Are They Now?,spotify:artist:1SQRv42e4PjEYfPhS0Tk9E,The Kinks,spotify:album:1oAuVWS7qFVYOqJEeZHO0R,Preservation Act 1,spotify:artist:1SQRv42e4PjEYfPhS0Tk9E,The Kinks,1973,https://i.scdn.co/image/ab67616d0000b273f90d9564772f59249e8fc681,1,5,208306,https://p.scdn.co/mp3-preview/67d04b8272dc7a22b4dfccc793a73c07467f686d?cid=9950ac751e34487dbbe027c4fd7f8e99,False,0,USQX91400296,spotify:user:himym,2018-07-10T12:58:46Z,,2024-12-06 21:32:42.998927
spotify:track:7xRemq7GLu0Tbqe9OckG87,The Man in Me,spotify:artist:74ASZWbe4lXaubB36ztrGX,Bob Dylan,spotify:album:48efaobqOTbvnlxbETstey,New Morning,spotify:artist:74ASZWbe4lXaubB36ztrGX,Bob Dylan,1970,https://i.scdn.co/image/ab67616d0000b273be634898c4b925ad6611ac64,1,10,186213,https://p.scdn.co/mp3-preview/2881ba8890b880f6484e35880ab35fd0c4a7ddf8?cid=9950ac751e34487dbbe027c4fd7f8e99,False,58,USSM19923057,spotify:user:himym,2018-07-10T12:59:35Z,,2024-11-07 21:32:42.998927
spotify:track:2Ybw0UnyK1jZwcDxOnf850,I Want to Be Ready,spotify:artist:4dL8v1jwwMTtzMJiNmCu3e,Kool Blues,spotify:album:6ljmSYHnOVMrIHO4l81Vi8,Can We Try Love Again b/w I Want to Be Ready,spotify:artist:4dL8v1jwwMTtzMJiNmCu3e,Kool Blues,1974,https://i.scdn.co/image/ab67616d0000b273614d73b2404e801e7e1e2508,1,2,243000,https://p.scdn.co/mp3-preview/258e4a1d2b9f173e471c04e45e96658bfa575356?cid=9950ac751e34487dbbe027c4fd7f8e99,False,0,USCW60400110,spotify:user:himym,2018-07-10T13:00:03Z,937379712.0,2024-11-27 21:32:42.998927
spotify:track:0sX4OzAtIubFc4s9y5KrB7,Ballad Of Sir Frankie Crisp (Let It Roll) - Remastered 2014,spotify:artist:7FIoB5PHdrMZVC3q2HE5MS,George Harrison,spotify:album:4I4xtHaIFOzhZfp1NIHkY6,All Things Must Pass (Remastered 2014),spotify:artist:7FIoB5PHdrMZVC3q2HE5MS,George Harrison,1970,https://i.scdn.co/image/ab67616d0000b273acc11d868a59008935e72299,2,3,228373,https://p.scdn.co/mp3-preview/c9b073ecc61a7ab438bb4e1da66f48e80683414f?cid=9950ac751e34487dbbe027c4fd7f8e99,False,0,GB77R1400041,spotify:user:himym,2020-05-13T08:24:48Z,,2024-10-31 21:32:42.998927
spotify:track:6hwawJtSqgzNfYfLfqTv2p,Generale,spotify:artist:16FJYC4FqKhZXiXIzMI4ul,Francesco De Gregori,spotify:album:7lXs5nwf9uayxVnjDqB16J,De Gregori,spotify:artist:16FJYC4FqKhZXiXIzMI4ul,Francesco De Gregori,1978,https://i.scdn.co/image/ab67616d0000b2736cfdda9f2290b2781c5fce0a,1,1,259626,https://p.scdn.co/mp3-preview/3482f1af5bff1e06cde5997999cb3a003b54d746?cid=9950ac751e34487dbbe027c4fd7f8e99,False,56,ITB007701007,spotify:user:11135692880,2017-09-27T20:38:54Z,,2024-10-10 21:32:42.998927
spotify:track:5ZSzAggKFjyIL6OLA2xUUg,Il gatto e la volpe,spotify:artist:7AWtkwVftjGXkoCIEvI7fW,Edoardo Bennato,spotify:album:4cgVVEx6TVlRvjjyuGg92f,Burattino Senza Fili,spotify:artist:7AWtkwVftjGXkoCIEvI7fW,Edoardo Bennato,1977,https://i.scdn.co/image/ab67616d0000b273049adb6b1437a16f8ffefefe,1,7,178546,https://p.scdn.co/mp3-preview/c601268c248c1bb8aff6341fc416cb03a0f2554c?cid=9950ac751e34487dbbe027c4fd7f8e99,False,51,ITB007770507,spotify:user:11135692880,2017-09-27T20:41:00Z,667449274.0,2024-10-22 21:32:42.998927
spotify:track:0P55M408LsT6E8c7fHrPBa,Questo piccolo grande amore,spotify:artist:5zBAb4P2NoTps0shbgZvgj,Claudio Baglioni,spotify:album:68SLn4T1rD3I0lcsseWIKZ,Questo Piccolo Grande Amore,spotify:artist:5zBAb4P2NoTps0shbgZvgj,Claudio Baglioni,1972,https://i.scdn.co/image/ab67616d0000b2737e81d336ae5e0394ed5b5604,1,11,337960,https://p.scdn.co/mp3-preview/0dd04a5c64cf9d35c87e23abe525cd0f3b53895d?cid=9950ac751e34487dbbe027c4fd7f8e99,False,56,ITB007200861,spotify:user:11135692880,2017-09-27T21:36:32Z,,2024-12-07 21:32:42.998927
spotify:track:3LhSWvr02ZOYL5IMd3nm1t,Gianna,spotify:artist:5RRPSRJpISAWEPOeSfYuhV,Rino Gaetano,spotify:album:3WwM7Hzi7soS5ZHUqCQvhT,Nuntereggae Più,spotify:artist:5RRPSRJpISAWEPOeSfYuhV,Rino Gaetano,1978,https://i.scdn.co/image/ab67616d0000b273e17eb3b43553fe4b10830100,1,4,233000,https://p.scdn.co/mp3-preview/ebfe5d9214eb736119b273927ee6ef7fe375df0b?cid=9950ac751e34487dbbe027c4fd7f8e99,False,58,ITB008400565,spotify:user:11135692880,2017-09-27T21:48:22Z,,2024-12-18 21:32:42.998927
spotify:track:4xq1trF0ztWPjtwlYkqAEw,Dieci ragazze,spotify:artist:2caOYPej26UoQOyFnzXW3G,Lucio Battisti,spotify:album:6C91Sp5eJ1LPEFuSoEf5vw,Emozioni,spotify:artist:2caOYPej26UoQOyFnzXW3G,Lucio Battisti,1970,https://i.scdn.co/image/ab67616d0000b273fca1382968fbe8ec8d85fd24,1,7,176240,https://p.scdn.co/mp3-preview/95724be714a8c2243d262d4f9b16760a089aea9d?cid=9950ac751e34487dbbe027c4fd7f8e99,False,55,ITB001701077,spotify:user:11135692880,2023-04-03T23:56:21Z,1480766583.0,2024-10-26 21:32:42.998927
spotify:track:2SvXqxiG2ntfkEWvuABT7u,Il mio canto libero,spotify:artist:2caOYPej26UoQOyFnzXW3G,Lucio Battisti,spotify:album:640jM4slSZl91IHfX0CiWH,Il mio canto libero,spotify:artist:2caOYPej26UoQOyFnzXW3G,Lucio Battisti,1972,https://i.scdn.co/image/ab67616d0000b2734db7811d6af66a8579496e27,1,8,307680,https://p.scdn.co/mp3-preview/18a42a836437d7deaf3b3b0d614af255ad9e0827?cid=9950ac751e34487dbbe027c4fd7f8e99,False,61,ITB001701090,spotify:user:11135692880,2023-04-03T23:56:21Z,,2024-11-17 21:32:42.998927
spotify:track:5XAGVMePJNaXHcdRN578Xi,La canzone del sole - Remastered,spotify:artist:2caOYPej26UoQOyFnzXW3G,Lucio Battisti,spotify:album:0JLkr7dK5UuhWsPq9xCa2w,La canzone del sole/ Anche per te,spotify:artist:2caOYPej26UoQOyFnzXW3G,Lucio Battisti,1971,https://i.scdn.co/image/ab67616d0000b273c14d6f207634fec419db5f75,1,1,324826,https://p.scdn.co/mp3-preview/d3244308ac626b05fee4ee85148bc2cc60a51d37?cid=9950ac751e34487dbbe027c4fd7f8e99,False,58,ITB001600716,spotify:user:11135692880,2023-04-03T23:56:21Z,,2024-10-30 21:32:42.998927
spotify:track:1N46SW28bpacvXmNYP6PTB,"Acqua azzurra, acqua chiara",spotify:artist:2caOYPej26UoQOyFnzXW3G,Lucio Battisti,spotify:album:6C91Sp5eJ1LPEFuSoEf5vw,Emozioni,spotify:artist:2caOYPej26UoQOyFnzXW3G,Lucio Battisti,1970,https://i.scdn.co/image/ab67616d0000b273fca1382968fbe8ec8d85fd24,1,8,213520,https://p.scdn.co/mp3-preview/8adaecc35a0aac1364950dc61b5ac450781e03bf?cid=9950ac751e34487dbbe027c4fd7f8e99,False,55,ITB001701078,spotify:user:11135692880,2023-04-03T23:56:21Z,,2024-11-08 21:32:42.998927
spotify:track:7e89621JPkKaeDSTQ3avtg,Sweet Home Alabama,spotify:artist:4MVyzYMgTwdP7Z49wAZHx0,Lynyrd Skynyrd,spotify:album:54V1ljNtyzAm053oJqi0SH,Second Helping (Expanded Edition),spotify:artist:4MVyzYMgTwdP7Z49wAZHx0,Lynyrd Skynyrd,1974,https://i.scdn.co/image/ab67616d0000b27317e1907923e91181f38290ac,1,1,283800,https://p.scdn.co/mp3-preview/125986ae6eb995983b84776b7e0d368f6a74cbbf?cid=9950ac751e34487dbbe027c4fd7f8e99,False,80,USMC17446153,spotify:user:,2018-12-24T11:02:32Z,,2024-10-20 21:32:42.998927
spotify:track:4pbJqGIASGPr0ZpGpnWkDn,We Will Rock You - Remastered 2011,spotify:artist:1dfeR4HaWDbWqFHLkxsg1d,Queen,spotify:album:7tB40pGzj6Tg0HePj2jWZt,News Of The World (2011 Remaster),spotify:artist:1dfeR4HaWDbWqFHLkxsg1d,Queen,1977,https://i.scdn.co/image/ab67616d0000b2731f7077ae1018b5fbab08dfa8,1,1,122066,https://p.scdn.co/mp3-preview/61dc76538204d41f88210db47901afea4ed885fa?cid=9950ac751e34487dbbe027c4fd7f8e99,False,78,GBUM71029618,spotify:user:pivimkh,2014-11-30T23:48:03Z,,2024-11-26 21:32:42.998927
spotify:track:4v6koasIv1ksU2P9iWqfRV,Crocodile Rock,spotify:artist:3PhoLpVuITZKcymswpck5b,Elton John,spotify:album:6MeZQmdd5TO3vdtyFCFNBe,Don't Shoot Me I'm Only The Piano Player (Remastered),spotify:artist:3PhoLpVuITZKcymswpck5b,Elton John,1973,https://i.scdn.co/image/ab67616d0000b273f8a44211fd4429234d23c343,1,9,235440,https://p.scdn.co/mp3-preview/d3765af7908ffc35ba5c4e8dc04e17013effa486?cid=9950ac751e34487dbbe027c4fd7f8e99,False,0,GBAMB7200001,spotify:user:pivimkh,2014-11-30T23:48:03Z,,2024-10-16 21:32:42.998927
spotify:track:2mXbqtqKuOX9pyyUga7UZ1,Kung Fu Fighting,spotify:artist:5Pqx4mXYDGIDcg8E5FYjZ8,Carl Douglas,spotify:album:6UzPMXO3uKDzBxwPQpOoiy,The Soul of the Kung Fu Fighter,spotify:artist:5Pqx4mXYDGIDcg8E5FYjZ8,Carl Douglas,1972,https://i.scdn.co/image/ab67616d0000b273b1ffabcfbf401f30bd73b8f8,1,1,197693,https://p.scdn.co/mp3-preview/9986a744a86515731713d009f2d113810fae3a5d?cid=9950ac751e34487dbbe027c4fd7f8e99,False,0,GBAJE7400014,spotify:user:pivimkh,2014-11-30T23:48:03Z,,2024-11-21 21:32:42.998927
spotify:track:3yP0cohcr97BUNJcgvmSVg,The Passenger,spotify:artist:33EUXrFKGjpUSGacqEHhU4,Iggy Pop,spotify:album:7ynKEunH8LSit4TR3foMVC,Lust For Life,spotify:artist:33EUXrFKGjpUSGacqEHhU4,Iggy Pop,1977,https://i.scdn.co/image/ab67616d0000b273e65a26d232c9d3f30f2b3a16,1,4,284066,https://p.scdn.co/mp3-preview/43e274d5bc016484977d21a957f036e939cb262f?cid=9950ac751e34487dbbe027c4fd7f8e99,False,0,USVI20700278,spotify:user:pivimkh,2014-11-30T23:48:03Z,439075559.0,2024-11-01 21:32:42.998927
spotify:track:1lCRw5FEZ1gPDNPzy1K4zW,We Are The Champions - Remastered 2011,spotify:artist:1dfeR4HaWDbWqFHLkxsg1d,Queen,spotify:album:7tB40pGzj6Tg0HePj2jWZt,News Of The World (2011 Remaster),spotify:artist:1dfeR4HaWDbWqFHLkxsg1d,Queen,1977,https://i.scdn.co/image/ab67616d0000b2731f7077ae1018b5fbab08dfa8,1,2,179200,https://p.scdn.co/mp3-preview/edb9b92942f6c44cea060e481d2f6fecff19fbb9?cid=9950ac751e34487dbbe027c4fd7f8e99,False,73,GBUM71029619,spotify:user:pivimkh,2014-11-30T23:48:03Z,,2024-11-23 21:32:42.998927
spotify:track:7yFvSYKk3g5g8e7Ffl16ws,Three Little Birds,spotify:artist:2QsynagSdAqZj3U9HgDzjD,Bob Marley & The Wailers,spotify:album:655KljKIXl42fiNDMKivbY,Exodus,spotify:artist:2QsynagSdAqZj3U9HgDzjD,Bob Marley & The Wailers,1977,https://i.scdn.co/image/ab67616d0000b273d7f3e4d143c198d3542a775d,1,9,180266,https://p.scdn.co/mp3-preview/30af46efcab458c3535755bc384cef034e2519b1?cid=9950ac751e34487dbbe027c4fd7f8e99,False,78,USIR27700016,spotify:user:,1970-01-01T00:00:00Z,1728317042.0,2024-11-24 21:32:42.998927
spotify:track:2vZKa1vsRv9GJcy4EsiZI6,Private Eyes - Remastered 2003,spotify:artist:77tT1kLj6mCWtFNqiOmP9H,Daryl Hall & John Oates,spotify:album:7rsyTubfxdtX7lWCVmmBVy,Original Album Classics,spotify:artist:77tT1kLj6mCWtFNqiOmP9H,Daryl Hall & John Oates,1977,https://i.scdn.co/image/ab67616d0000b273045328adab399702ef5bda8b,1,31,217200,https://p.scdn.co/mp3-preview/564a2f6882ee8444a5a1d37a0b800ada2251a99d?cid=9950ac751e34487dbbe027c4fd7f8e99,False,46,USRC10301825,spotify:user:,1970-01-01T00:00:00Z,,2024-12-02 21:32:42.998927
spotify:track:37Tmv4NnfQeb0ZgUC4fOJj,Sultans Of Swing,spotify:artist:0WwSkZ7LtFUFjGjMZBMt6T,Dire Straits,spotify:album:2rCS6Xwx32V27pvgFzLzlT,Dire Straits,spotify:artist:0WwSkZ7LtFUFjGjMZBMt6T,Dire Straits,1978,https://i.scdn.co/image/ab67616d0000b273b49d49cc95564aede7998bb8,1,6,348400,https://p.scdn.co/mp3-preview/7a632817bbc6659ff64c07b44c86eaca66ef78ba?cid=9950ac751e34487dbbe027c4fd7f8e99,False,81,GBF089601041,spotify:user:,1970-01-01T00:00:00Z,,2024-10-28 21:32:42.998927
spotify:track:6HSXNV0b4M4cLJ7ljgVVeh,Knockin' On Heaven's Door,spotify:artist:74ASZWbe4lXaubB36ztrGX,Bob Dylan,spotify:album:2Pj2kZM5XpyIeyFBTAVulL,Pat Garrett & Billy The Kid (Soundtrack From The Motion Picture),spotify:artist:74ASZWbe4lXaubB36ztrGX,Bob Dylan,1973,https://i.scdn.co/image/ab67616d0000b2736c86683d20c72e3874c11c6d,1,7,149880,https://p.scdn.co/mp3-preview/b1fb2e0d90764724242501e5a0c3c2393698d499?cid=9950ac751e34487dbbe027c4fd7f8e99,False,81,USSM11304547,spotify:user:,1970-01-01T00:00:00Z,717157149.0,2024-12-15 21:32:42.998927
spotify:track:25tZHMv3ctlzqDaHAeuU9c,The Great Gig In The Sky - 2011 Remastered Version,spotify:artist:0k17h0D3J5VfsdmQ1iZtE9,Pink Floyd,spotify:album:2WT1pbYjLJciAR26yMebkH,The Dark Side Of The Moon (2011 Remastered Version),spotify:artist:0k17h0D3J5VfsdmQ1iZtE9,Pink Floyd,1973,https://i.scdn.co/image/ab67616d0000b273d3709135d1005baa36939d80,1,5,284413,https://p.scdn.co/mp3-preview/9702913a355455dc36a7ae610ec5d52fbaed2edf?cid=9950ac751e34487dbbe027c4fd7f8e99,False,64,GBN9Y1100080,spotify:user:,1970-01-01T00:00:00Z,,2024-12-03 21:32:42.998927
